plastic zone,6,True
plastic yielding,6,True
plastic strain amplitude,6,True
plastic property,6,True
plastic instability,6,True
plastic deformation mechanism,6,True
plastic anisotropy,6,True
plasma spray,6,True
plane strain compression,6,True
piezoelectric material,6,True
piezoelectric coefficient,6,True
phase content,6,True
phase change,6,True
peak temperature,6,True
particle size effect,6,True
particle growth,6,True
particle fracture,6,True
oxidation kinetic,6,True
orthorhombic phase,6,True
optical band gap,6,True
normal grain growth,6,True
nitrogen adsorption,6,True
nickel content,6,True
near titanium alloy,6,True
nd:yag laser,6,True
nanostructure formation,6,True
nano hardness,6,True
morphological evolution,6,True
molar ratio,6,True
microstructure effect,6,True
microscopic observation,6,True
micromechanical model,6,True
microhardness test,6,True
microalloying element,6,True
micro crack,6,True
methylene blue,6,True
metallurgical bonding,6,True
metallic material,6,True
metallic foam,6,True
metal substrate,6,True
metal alloy,6,True
melt processing,6,True
melt pool,6,True
medical device,6,True
medical application,6,True
mechanical stress,6,True
mechanical resistance,6,True
material characterization,6,True
martensitic microstructure,6,True
martensite start temperature,6,True
martensite morphology,6,True
maraging steel,6,True
magnesium matrix composite,6,True
m6 carbide,6,True
m23c6 carbide,6,True
liquid nitrogen temperature,6,True
layered material,6,True
lattice structure,6,True
lattice mismatch,6,True
laser peening,6,True
large strain,6,True
isothermal treatment,6,True
isothermal compression,6,True
isothermal aging,6,True
internal strain,6,True
interfacial interaction,6,True
interfacial bonding strength,6,True
interface microstructure,6,True
intercritical annealing,6,True
inkjet printing,6,True
indentation load,6,True
indentation hardness,6,True
in situ formation,6,True
impact loading,6,True
icosahedral phase,6,True
hydrothermal synthesis,6,True
hot workability,6,True
hopkinson pressure bar,6,True
high temperature oxidation,6,True
high temperature mechanical property,6,True
heat treated condition,6,True
heat capacity,6,True
hardness value,6,True
hardness increase,6,True
grain shape,6,True
grain refiner,6,True
grain growth kinetic,6,True
grain formation,6,True
grain boundary structure,6,True
grain boundary pinning,6,True
grain boundary mobility,6,True
grain boundary migration,6,True
grain boundary energy,6,True
glass forming ability,6,True
gas turbine engine,6,True
fracture path,6,True
flow localization,6,True
finite element,6,True
fine grain,6,True
film thickness,6,True
ferritic stainless steel,6,True
external magnetic field,6,True
equal channel angular extrusion ecae,6,True
epitaxial growth,6,True
entropy alloy,6,True
energy storage,6,True
electrochemical performance,6,True
effective strain,6,True
ebsd analysis,6,True
dynamic loading,6,True
dynamic behavior,6,True
draw ratio,6,True
dislocation dynamic,6,True
discrete element method,6,True
diffraction pattern,6,True
deposition condition,6,True
density functional theory calculation,6,True
deformed microstructure,6,True
defect structure,6,True
decomposition temperature,6,True
damage tolerance,6,True
cyclic voltammetry,6,True
cyclic stress strain curve,6,True
crystal phase,6,True
crystal formation,6,True
creep rupture life,6,True
crack bridging,6,True
corrosion current density,6,True
copper matrix composite,6,True
continuous recrystallization,6,True
compressive test,6,True
compressive deformation,6,True
compressive behavior,6,True
compression behavior,6,True
coarse grained material,6,True
cluster formation,6,True
closed cell foam,6,True
cleavage fracture,6,True
chemical vapour deposition,6,True
charge transfer,6,True
ceramic composite,6,True
cemented carbide,6,True
calcium carbonate,6,True
bulk sample,6,True
bulk hardness,6,True
bulk amorphous alloy,6,True
boron carbide,6,True
bond coat,6,True
bisphenol a,6,True
bending property,6,True
basal slip system,6,True
bainitic steel,6,True
back stress,6,True
austenite volume fraction,6,True
austenite transformation,6,True
austenite grain boundary,6,True
annealing effect,6,True
aluminium metal matrix composite,6,True
aluminium alloy matrix composite,6,True
alsi alloy,6,True
alloy system,6,True
alcu alloy,6,True
air plasma spraying,6,True
air cooling,6,True
additive manufacturing technology,6,True
ab initio calculation,6,True
ZrC,6,True
ZrB2SiC,6,True
VC,6,True
US,6,True
TiNb,6,True
Ti2Ni,6,True
SN,6,True
PVC,6,True
PSN,6,True
NiP,6,True
NiFe,6,True
NbTi,6,True
Nb2O5,6,True
MoS2,6,True
MnO,6,True
K2TiF6,6,True
HCF,6,True
FeTi,6,True
FeAl3,6,True
CrN,6,True
CNTs,6,True
AlTiB,6,True
AlMgSc,6,True
AlFe,6,True
AlCoCrFeNi,6,True
Al3Ti,6,True
AgCu,6,True
Ag3Sn,6,True
zno nanoparticle,5,True
zeta potential,5,True
yttrium content,5,True
yttrium aluminium garnet,5,True
yttrium alloy,5,True
young modulus,5,True
white layer,5,True
wetting property,5,True
weld zone,5,True
wear characteristic,5,True
water molecule,5,True
water contact angle,5,True
wastewater treatment,5,True
vacuum brazing,5,True
vacuum arc melting,5,True
unidirectional solidification,5,True
uniaxial loading,5,True
ultrafine grained titanium,5,True
ultra high molecular weight polyethylene,5,True
twin density,5,True
transport property,5,True
toughness property,5,True
total strain,5,True
torsion test,5,True
tool rotation speed,5,True
titanium dioxide,5,True
titanium carbide,5,True
titanium aluminide,5,True
titanium 6al 4v,5,True
tig welding,5,True
three point bending,5,True
thermomechanical property,5,True
thermomechanical process,5,True
thermodynamic stability,5,True
thermodynamic equilibrium,5,True
thermodynamic analysis,5,True
thermal shock,5,True
thermal residual stress,5,True
thermal management,5,True
thermal exposure,5,True
thermal expansion mismatch,5,True
texture intensity,5,True
ternary alloy,5,True
tensile stress strain curve,5,True
tensile strengthening,5,True
tensile experiment,5,True
temperature gradient,5,True
t6 heat treatment,5,True
surface topography,5,True
surface quality,5,True
surface plasmon resonance,5,True
surface chemistry,5,True
surface analysis,5,True
supercapacitor application,5,True
substrate temperature,5,True
sub grain boundary,5,True
structural transition,5,True
structural relaxation,5,True
structural part,5,True
structural parameter,5,True
structural component,5,True
stress redistribution,5,True
stress intensity factor,5,True
stress gradient,5,True
strength to weight ratio,5,True
strength improvement,5,True
strength enhancement,5,True
strain to failure,5,True
strain rate jump test,5,True
steady state creep rate,5,True
sputter deposition,5,True
split hopkinson bar,5,True
sorption behavior,5,True
solute concentration,5,True
solidification structure,5,True
solidification microstructure,5,True
solid state amorphization,5,True
sol gel method,5,True
softening resistance,5,True
soaking time,5,True
slip band,5,True
sintering process,5,True
single crystal superalloy,5,True
single crystal nickel base superalloy,5,True
silicone oil,5,True
silicon oxide,5,True
shear yielding,5,True
shear lag model,5,True
shear banding,5,True
shape memory behavior,5,True
shallow cryogenic treatment,5,True
setting time,5,True
sessile drop,5,True
serrated grain boundary,5,True
semi solid state,5,True
self propagating reaction,5,True
selective oxidation,5,True
secondary dendrite arm spacing,5,True
secondary carbide,5,True
second phase,5,True
scanning speed,5,True
scan rate,5,True
rolling strain,5,True
rolling reduction,5,True
rolled alloy,5,True
retained austenite stability,5,True
resistivity measurement,5,True
residual stress state,5,True
reinforcement particle,5,True
refractive index,5,True
recrystallized grain size,5,True
recrystallization texture,5,True
recovery stress,5,True
reaction rate,5,True
rapid heating,5,True
ram speed,5,True
quenching temperature,5,True
quasi static loading,5,True
pull out,5,True
pressure infiltration,5,True
premature failure,5,True
precipitation sequence,5,True
precipitate coarsening,5,True
power factor,5,True
powder metallurgy method,5,True
positron annihilation,5,True
porosity reduction,5,True
polyurethane foam,5,True
polymer chain,5,True
polybutylene terephthalate,5,True
plateau stress,5,True
pitting corrosion resistance,5,True
pipeline steel,5,True
piezoelectric response,5,True
physicochemical characterization,5,True
physical mechanism,5,True
phase transformation kinetic,5,True
phase change material,5,True
perovskite phase,5,True
penetration depth,5,True
pearlite formation,5,True
peak strength,5,True
peak profile analysis,5,True
passive film,5,True
particle volume fraction,5,True
particle pinning,5,True
particle diameter,5,True
oxidation effect,5,True
optoelectronic application,5,True
optical absorption,5,True
open circuit potential,5,True
open cell foam,5,True
nucleating agent,5,True
normal direction,5,True
nitrogen gas,5,True
nickel coating,5,True
nickel base alloy,5,True
nickel alloy,5,True
neutron scattering,5,True
near surface microstructure,5,True
natural rubber,5,True
nanostructured aluminium alloy,5,True
nanostructured alloy,5,True
nanocrystalline structure,5,True
nanocrystalline powder,5,True
nanocrystalline copper,5,True
nacl solution,5,True
multicomponent alloy,5,True
moscovium carbide,5,True
morphotropic phase boundary,5,True
monotonic loading,5,True
monolithic material,5,True
molten metal,5,True
modified johnson cook model,5,True
moderate temperature,5,True
minimum creep rate,5,True
microstructure property relationship,5,True
microstructural variation,5,True
microstructural homogeneity,5,True
microstructural control,5,True
microcrack formation,5,True
micro structure,5,True
mgzn alloy,5,True
metallographic technique,5,True
metallographic observation,5,True
metallic alloy,5,True
metal powder,5,True
mesoscopic scale,5,True
mechanochemical synthesis,5,True
mechanical twin,5,True
mechanical surface treatment,5,True
mechanical property enhancement,5,True
maxwell model,5,True
matrix strengthening,5,True
matrix microstructure,5,True
matrix cracking,5,True
master alloy,5,True
mass loss,5,True
martensitic phase,5,True
martensite microstructure,5,True
magnesium based alloy,5,True
magnesium addition,5,True
macroscopic property,5,True
low temperature annealing,5,True
low strain rate,5,True
local strain,5,True
liquid nitrogen,5,True
lattice rotation,5,True
lattice distortion,5,True
lattice defect,5,True
laser surface melting,5,True
laser shock processing,5,True
laser deposition,5,True
laser beam,5,True
laser ablation,5,True
large deformation,5,True
joint strength,5,True
isothermal solidification,5,True
iron oxide nanoparticle,5,True
iron based alloy,5,True
interstitial site,5,True
intermetallic alloy,5,True
interlaminar shear strength,5,True
interatomic potential,5,True
inert atmosphere,5,True
in situ,5,True
in situ reaction,5,True
in situ observation,5,True
in situ neutron diffraction,5,True
hydroxyl group,5,True
hydrostatic extrusion,5,True
hydrogen content,5,True
hot forging,5,True
homologous temperature,5,True
hollow sphere,5,True
high velocity oxy fuel,5,True
high temperature property,5,True
high strength low alloy steel,5,True
high resolution transmission electron microscope,5,True
high resolution tem,5,True
high ductility,5,True
high dislocation density,5,True
hardness distribution,5,True
guinier preston zone,5,True
grain size refinement,5,True
grain interior,5,True
grain distribution,5,True
grain boundary engineering,5,True
grain boundary cracking,5,True
grain boundary character distribution,5,True
glass fibre reinforcement,5,True
glass ceramic,5,True
ftir spectroscopy,5,True
fracture process,5,True
fracture analysis,5,True
fractal dimension,5,True
force microscopy,5,True
fluid flow,5,True
flexural test,5,True
finite element software,5,True
fine particle,5,True
fibre direction,5,True
fibre composite,5,True
fiber reinforced composite,5,True
ferrite grain size,5,True
fatigue testing,5,True
fatigue lifetime,5,True
failure behavior,5,True
face centered cubic phase,5,True
extruded az31 magnesium alloy,5,True
external stress,5,True
explosive welding,5,True
equivalent strain,5,True
equal channel angular pressed,5,True
energy density,5,True
energy absorption capacity,5,True
electronic device,5,True
electronic conductivity,5,True
electron spectroscopy,5,True
electron channeling contrast imaging,5,True
electron back scattering diffraction,5,True
electromechanical property,5,True
electrochemical test,5,True
electrochemical etching,5,True
electrical resistivity measurement,5,True
elastic strain energy,5,True
dynamic strain ageing,5,True
dynamic precipitation,5,True
drug release,5,True
drug delivery system,5,True
domain structure,5,True
dislocation wall,5,True
dislocation strengthening,5,True
dislocation model,5,True
dislocation line,5,True
dislocation core,5,True
dislocation cell structure,5,True
dislocation boundary,5,True
dimensional stability,5,True
diffusion mechanism,5,True
differential speed rolling,5,True
dielectric spectroscopy,5,True
dielectric measurement,5,True
die cast alloy,5,True
die angle,5,True
deposition temperature,5,True
density increase,5,True
density gradient,5,True
deformed grain,5,True
deformation localization,5,True
deep cryogenic treatment,5,True
cyclic behavior,5,True
cubic phase,5,True
cube texture,5,True
crystallographic slip,5,True
crystallographic feature,5,True
crystallization behavior,5,True
crystal plasticity model,5,True
critical temperature,5,True
critical stress intensity factor,5,True
critical grain size,5,True
creep strain,5,True
creep damage,5,True
copper content,5,True
constitutive relationship,5,True
constitutive modeling,5,True
constitutive behavior,5,True
compressive modulus,5,True
commercial aluminium alloy,5,True
columnar grain structure,5,True
cold treatment,5,True
cold rolled steel,5,True
coefficient of friction,5,True
cobalt precipitation,5,True
coating property,5,True
coarsening rate,5,True
coarse particle,5,True
coarse grained heat affected zone,5,True
chromium addition,5,True
chemical structure,5,True
charge carrier,5,True
ceramic reinforcement,5,True
ceramic powder,5,True
ceramic particle,5,True
ceramic coating,5,True
cementite precipitation,5,True
carrier mobility,5,True
carbothermal reduction,5,True
carbon fibre reinforcement,5,True
carbon fiber reinforcement,5,True
calcium silicate hydrate,5,True
build direction,5,True
brittle transition temperature,5,True
brittle failure,5,True
brittle ductile transition,5,True
brazed joint,5,True
boundary spacing,5,True
bombyx mori,5,True
biomedical titanium alloy,5,True
bauschinger effect,5,True
base material,5,True
basal plane texture,5,True
barrier property,5,True
barium titanate,5,True
band structure,5,True
bainite transformation,5,True
bainite formation,5,True
bacterial cellulose,5,True
back scattered diffraction,5,True
back pressure,5,True
austenite decomposition,5,True
atmospheric plasma spraying,5,True
as cast,5,True
artificial ageing,5,True
applied load,5,True
annealing twin,5,True
annealing treatment,5,True
annealing process,5,True
annealed alloy,5,True
analytical modeling,5,True
aluminium microstructure,5,True
aging process,5,True
aging behavior,5,True
ageing temperature,5,True
aerospace component,5,True
advancing side,5,True
adsorption capacity,5,True
adhesion strength,5,True
additive manufacturing process,5,True
absorption coefficient,5,True
abrasive wear,5,True
ZrN,5,True
Ti3SiC2,5,True
TaC,5,True
Ta2O5,5,True
SnAg,5,True
SF,5,True
PbMg1,5,True
PS,5,True
PC,5,True
NiTi2,5,True
NiCrAlY,5,True
Ni3Ti,5,True
Ni2Si,5,True
NaOH,5,True
NO,5,True
NC,5,True
MnB5,5,True
MgZnY,5,True
MgAlZn,5,True
LiF,5,True
KBF4,5,True
Fe2B,5,True
Cu3Sn,5,True
CoCrFeNiMn,5,True
CdS,5,True
CaF2,5,True
CaCl2,5,True
CF,5,True
AlMgSiCu,5,True
AlMg2Si,5,True
Al6Mn,5,True
Al3Ni,5,True
Al2Cu,5,True
AgCl,5,True
zk60 alloy,4,True
zinc oxide,4,True
zinc content,4,True
yttrium addition,4,True
x ray diffraction method,4,True
wrought material,4,True
wrought magnesium alloy,4,True
wrought aluminium alloy,4,True
woven fabric,4,True
work of fracture,4,True
wood cell wall,4,True
williamson hall method,4,True
welding condition,4,True
weld joint,4,True
wear surface,4,True
wear mechanism,4,True
water vapour,4,True
water uptake,4,True
wall thickness,4,True
volume fraction,4,True
viscous flow,4,True
variant selection,4,True
vacancy concentration,4,True
uv irradiation,4,True
ultrasonic liquid processor,4,True
ultrafine grained aluminium,4,True
ultrafine grained aluminium alloy,4,True
ultrafine grain size,4,True
ultra high strength steel,4,True
ultra fine grained structure,4,True
ultra fine grain,4,True
twin screw extruder,4,True
trip assisted steel,4,True
tribochemical reaction,4,True
transient liquid phase,4,True
total strain amplitude,4,True
titanium substrate,4,True
titanium alloy powder,4,True
titanium addition,4,True
tinni shape memory alloy,4,True
tib2 particle,4,True
three point bending test,4,True
thermomechanically affected zone,4,True
thermomechanical behavior,4,True
thermomechanical analysis,4,True
thermo mechanical treatment,4,True
thermo mechanical property,4,True
thermal spraying,4,True
thermal spray,4,True
thermal processing,4,True
thermal mismatch,4,True
thermal hysteresis,4,True
thermal gravimetric analysis,4,True
thermal expansion property,4,True
thermal evolution,4,True
thermal energy,4,True
thermal barrier system,4,True
thermal aging,4,True
tga analysis,4,True
textural property,4,True
tetragonal structure,4,True
tensile response,4,True
tensile performance,4,True
tensile deformation behavior,4,True
tensile axis,4,True
tempered martensite,4,True
taylor model,4,True
synchrotron x ray tomography,4,True
surface structure,4,True
surface nanocrystallization,4,True
surface mechanical attrition treatment,4,True
surface hardness,4,True
surface functionalization,4,True
surface effect,4,True
surface condition,4,True
supersaturated solid solution,4,True
superplastic forming,4,True
superplastic flow,4,True
superplastic elongation,4,True
superparamagnetic behavior,4,True
superelastic behavior,4,True
supercooled liquid,4,True
superaustenitic stainless steel,4,True
sulphuric acid,4,True
structure formation,4,True
structural defect,4,True
structural analysis,4,True
stress relief,4,True
stress induced martensitic transformation,4,True
stress dependence,4,True
strengthening precipitate,4,True
strength property,4,True
strength and ductility,4,True
strain sensor,4,True
strain path change,4,True
strain induced transformation,4,True
strain induced precipitation,4,True
strain energy,4,True
strain anisotropy,4,True
stirring speed,4,True
steel substrate,4,True
steel alloy,4,True
steady state creep,4,True
staphylococcus aureus,4,True
stainless steel substrate,4,True
stainless steel fibre,4,True
spray casting,4,True
spot weld,4,True
spherical shape,4,True
spectral analysis,4,True
spark plasma sintering process,4,True
space application,4,True
solution treated,4,True
solution treated alloy,4,True
solution temperature,4,True
solution casting,4,True
solubility of hydrogen,4,True
solidus temperature,4,True
solidification time,4,True
solidification parameter,4,True
solidification condition,4,True
solid state,4,True
solid state temperature,4,True
solid state sintering,4,True
solid state bonding,4,True
solid solution phase,4,True
solid solution hardening,4,True
solid solution alloy,4,True
solid fraction,4,True
sol gel process,4,True
softening behavior,4,True
soft magnetic property,4,True
smart material,4,True
slip plane,4,True
sliding wear,4,True
sliding velocity,4,True
sliding speed,4,True
single walled carbon nanotube,4,True
single crystal nickel based superalloy,4,True
silicon wafer,4,True
silicon carbide reinforcement,4,True
silicon carbide particulate,4,True
silane coupling agent,4,True
shot sleeve,4,True
shock peening,4,True
sheet resistance,4,True
shear plane,4,True
shape recovery,4,True
shape memory response,4,True
severe plastic deformation method,4,True
sessile drop technique,4,True
sessile drop experiment,4,True
sem image,4,True
self healing,4,True
self assembly,4,True
selective melting,4,True
selective electron beam melting,4,True
sample size,4,True
salt bath,4,True
rutherford backscattering spectrometry,4,True
room temperature ductility,4,True
rolling deformation,4,True
roll bonding,4,True
rigid polyurethane foam,4,True
response surface methodology,4,True
resonant ultrasound spectroscopy,4,True
resistance spot welding,4,True
resistance spot weld,4,True
resin transfer molding,4,True
residual porosity,4,True
refractory high entropy alloy,4,True
recrystallized structure,4,True
reactive oxygen species,4,True
raw material,4,True
rapid quenching,4,True
rapid manufacturing,4,True
quenching partitioning tempering,4,True
quasicrystalline phase,4,True
quasi static compression,4,True
pyroelectric property,4,True
pure nickel,4,True
pure aluminium alloy,4,True
proof strength,4,True
processing route,4,True
prior grain size,4,True
pressure bar,4,True
precipitate size,4,True
precipitate morphology,4,True
pre strain,4,True
power dissipation efficiency,4,True
powder morphology,4,True
powder metallurgy technique,4,True
powder bed fusion,4,True
post treatment,4,True
post heat treatment,4,True
positron annihilation spectroscopy,4,True
porous ceramic,4,True
porosity level,4,True
porosity formation,4,True
pore volume,4,True
pore shape,4,True
pop in,4,True
polyvinyl chloride,4,True
polymer matrix composite,4,True
plastic void growth,4,True
plastic behavior,4,True
plasma enhanced chemical vapor deposition,4,True
plasma electrolytic oxidation,4,True
planetary mill,4,True
planar slip,4,True
plain carbon steel,4,True
pitting potential,4,True
pipe diffusion,4,True
photocatalytic property,4,True
photocatalytic performance,4,True
photocatalytic degradation,4,True
phenolic resin,4,True
phase growth,4,True
phase fraction,4,True
phase field model,4,True
peak strain,4,True
peak flow stress,4,True
peak aging,4,True
peak aged,4,True
particle velocity,4,True
particle temperature,4,True
particle shape,4,True
particle precipitation,4,True
particle number density,4,True
particle matrix interface,4,True
particle coarsening,4,True
particle boundary,4,True
particle agglomeration,4,True
parent material,4,True
pair distribution function,4,True
oxygen reduction reaction,4,True
oxide particle,4,True
optical observation,4,True
optical metallography,4,True
optical device,4,True
open cell aluminium foam,4,True
odc steel,4,True
numerical study,4,True
numerical investigation,4,True
nucleation process,4,True
nucleation behavior,4,True
non metallic inclusion,4,True
noble metal,4,True
nitrogen partial pressure,4,True
nitrogen doping,4,True
nitrogen addition,4,True
nitric acid,4,True
niobium addition,4,True
nickel oxide,4,True
network formation,4,True
nanotube reinforcement,4,True
nanoindentation hardness,4,True
nanocrystalline surface layer,4,True
nanocrystalline grain,4,True
nano sized particle,4,True
multiwall carbon nanotube,4,True
multi scale characterization,4,True
multi axial forging,4,True
morphology change,4,True
monte carlo,4,True
monte carlo simulation,4,True
monoclinic structure,4,True
molybdenum alloy,4,True
molybdenum addition,4,True
molten aluminium alloy,4,True
molten alloy,4,True
molecularly imprinted polymer,4,True
modulus of elasticity,4,True
modulated structure,4,True
misorientation angle,4,True
misfit strain,4,True
milling time,4,True
mild steel,4,True
microstructure observation,4,True
microstructural modification,4,True
microstructural heterogeneity,4,True
microstructural degradation,4,True
microstructural constituent,4,True
microscopic examination,4,True
micro computed tomography,4,True
mgy alloy,4,True
mgal alloy,4,True
metastable titanium alloy,4,True
metallographic study,4,True
metal nanoparticle,4,True
metal foam,4,True
melt temperature,4,True
melt quenching,4,True
mechanochemical reaction,4,True
mechanical strain,4,True
mechanical interfacial property,4,True
mechanical integrity,4,True
mechanical energy,4,True
mechanical deformation,4,True
mechanical activation,4,True
maximum load,4,True
maximum elongation,4,True
matrix precipitate,4,True
matrix interface,4,True
matrix grain,4,True
mathematical model,4,True
material scientist,4,True
material response,4,True
material processing,4,True
material model,4,True
material microstructure,4,True
material design,4,True
master curve,4,True
mass transport,4,True
martensite austenite,4,True
manganese addition,4,True
magnetization measurement,4,True
magnetic resonance,4,True
magnetic resonance imaging,4,True
magnetic material,4,True
magnetic behavior,4,True
magnesium concentration,4,True
magnesium composite,4,True
magnesium aluminium alloy,4,True
low stress,4,True
loss factor,4,True
long period stacking ordered phase,4,True
local solidification time,4,True
loading frequency,4,True
liquid state,4,True
linear friction welding,4,True
linear elastic fracture mechanic,4,True
light optical microscopy,4,True
lead free piezoelectric material,4,True
layered structure,4,True
layered double hydroxide,4,True
laser scanning speed,4,True
laser irradiation,4,True
laser energy input,4,True
laser energy density,4,True
lap shear strength,4,True
lap joint,4,True
laminated composite,4,True
kurdjumov sachs orientation relationship,4,True
kernel average misorientation,4,True
isothermal oxidation,4,True
isothermal holding,4,True
isotactic polypropylene,4,True
iron oxide,4,True
iron aluminide,4,True
ion release,4,True
ion implantation,4,True
ion exchange,4,True
interphase boundary,4,True
internal structure,4,True
intermediate temperature,4,True
interlaminar fracture energy,4,True
interfacial shear stress,4,True
interfacial shear strength,4,True
interfacial intermetallic compound,4,True
interface structure,4,True
interdendritic region,4,True
injection molding,4,True
infrared thermography,4,True
infrared spectra,4,True
infrared camera,4,True
indentation testing,4,True
indentation test,4,True
indentation size effect,4,True
inclusion size,4,True
in situ transmission electron microscopy,4,True
in situ tensile test,4,True
in situ recrystallization,4,True
in situ polymerization,4,True
impurity effect,4,True
improved strength,4,True
improved mechanical property,4,True
impression creep,4,True
impact resistance,4,True
impact property,4,True
image correlation,4,True
image analyzer,4,True
if steel,4,True
hyperbolic sine function,4,True
hydrostatic stress,4,True
hydrogen storage,4,True
hydrogen storage material,4,True
hydrogen diffusion,4,True
hydrogen desorption,4,True
hydrogen bonding,4,True
hybrid material,4,True
hybrid composite,4,True
hsla steel,4,True
hot work tool steel,4,True
hot rolled alloy,4,True
hot deformation activation energy,4,True
hot corrosion,4,True
high velocity impact,4,True
high toughness,4,True
high temperature stability,4,True
high temperature phase,4,True
high temperature material,4,True
high temperature alloy,4,True
high strain,4,True
high resolution scanning transmission electron microscopy,4,True
high resolution scanning electron microscopy,4,True
high pressure die casting,4,True
high energy x ray diffraction,4,True
high energy ball mill,4,True
heusler alloy,4,True
heterogeneous catalyst,4,True
heat treated microstructure,4,True
heat treated aluminium alloy,4,True
heat source,4,True
heat sink,4,True
heat resistant steel,4,True
heat release,4,True
heat flow,4,True
heat deflection temperature,4,True
heat conduction,4,True
hardness profile,4,True
hardened steel,4,True
hall petch,4,True
groove pressing,4,True
grazing incidence x ray diffraction,4,True
grain size strengthening,4,True
grain size evolution,4,True
grain size control,4,True
grain refinement strengthening,4,True
grain orientation spread,4,True
grain growth behavior,4,True
grain fragmentation,4,True
grain boundary misorientation,4,True
grain boundary character,4,True
grain boundary area,4,True
glassy phase,4,True
glass formation,4,True
glass fibre,4,True
gibson ashby model,4,True
gibbs free energy,4,True
geometric dynamic recrystallization,4,True
gas pressure infiltration,4,True
gas atomized powder,4,True
furnace cooling,4,True
full width at half maximum,4,True
ft iridium,4,True
ft iridium spectroscopy,4,True
friction stir welding parameter,4,True
friction stir spot welding,4,True
frequency range,4,True
free volume,4,True
fracture stress,4,True
fracture behaviour,4,True
four point bending,4,True
formation mechanism,4,True
foaming agent,4,True
flow process,4,True
flexure strength,4,True
flame retardancy,4,True
first principle calculation,4,True
finite element technique,4,True
finite element modelling,4,True
finite element code,4,True
fine microstructure,4,True
filler metal,4,True
figure of merit,4,True
fiber diameter,4,True
ferrite formation,4,True
fermi level,4,True
fatigue damage mechanism,4,True
fatigue cracking,4,True
fatigue characteristic,4,True
fatigue behaviour,4,True
extrusion texture,4,True
extrusion temperature,4,True
extrusion speed,4,True
exothermic reaction,4,True
exchange interaction,4,True
eutectic silicon,4,True
eutectic silicon particle,4,True
equiaxed structure,4,True
environmental application,4,True
engineering material,4,True
energy storage device,4,True
energy input,4,True
energy dissipation,4,True
energy dispersive spectrometer,4,True
empirical model,4,True
embedded atom method,4,True
elevated temperature strength,4,True
elevated temperature mechanical property,4,True
electron spin resonance,4,True
electron backscatter,4,True
electromagnetic shielding,4,True
electromagnetic interference,4,True
electrochromic device,4,True
electrochemical technique,4,True
electrochemical stability,4,True
electrochemical sensor,4,True
electrochemical potential,4,True
electrochemical measurement,4,True
electrochemical characterization,4,True
electrical response,4,True
electrical discharge machining,4,True
electrical conductivity measurement,4,True
electric current,4,True
elastic deformation,4,True
edge dislocation,4,True
dynamic deformation,4,True
ductile failure,4,True
dry sliding wear,4,True
drainage curve,4,True
dissimilar weld,4,True
dislocation structure evolution,4,True
dislocation microstructure,4,True
dislocation hardening,4,True
dislocation generation,4,True
dislocation evolution,4,True
dislocation based model,4,True
dislocation activity,4,True
discontinuous recrystallization,4,True
diffusion layer,4,True
diffusion couple,4,True
diffusion bonding technique,4,True
diffusible hydrogen content,4,True
dielectric strength,4,True
dielectric loss,4,True
die casting,4,True
densification strain,4,True
dendrite morphology,4,True
deformation strain,4,True
deformation response,4,True
deformation induced martensite,4,True
deformation induced martensite formation,4,True
deformation heating,4,True
deformation energy,4,True
deformation behaviour,4,True
damping capacity,4,True
cylindrical sample,4,True
cyclic softening,4,True
cyclic oxidation,4,True
cyclic extrusion compression,4,True
cyclic deformation behavior,4,True
cutting speed,4,True
curing agent,4,True
crystallographic structure,4,True
crystallographic plane,4,True
crystallographic orientation relationship,4,True
crystalline solid,4,True
crystal symmetry,4,True
crystal grain,4,True
critical cooling rate,4,True
creep time,4,True
creep rupture,4,True
creep response,4,True
creep cavity,4,True
creep behaviour,4,True
cracking resistance,4,True
crack velocity,4,True
crack length,4,True
crack development,4,True
crack coalescence,4,True
corrosion protection,4,True
corrosion performance,4,True
copper oxide,4,True
copper film,4,True
copper coating,4,True
coordination number,4,True
cooling slope,4,True
conventional material,4,True
conventional alloy,4,True
contour method,4,True
constitutive law,4,True
conjugated polymer,4,True
configurational entropy,4,True
computational study,4,True
compound layer,4,True
composite powder,4,True
composite microstructure,4,True
composite mechanical property,4,True
compact tension specimen,4,True
commercially pure aluminium,4,True
commercial purity titanium,4,True
combustion synthesis,4,True
columnar to equiaxed transition,4,True
columnar structure,4,True
columnar microstructure,4,True
colony size,4,True
cold rolled sheet,4,True
cohesive strength,4,True
coarse grain size,4,True
chromium content,4,True
chromium carbide,4,True
chemical synthesis,4,True
chemical modification,4,True
charpy impact toughness,4,True
ceramic thermal barrier coating,4,True
ceramic phase,4,True
cement mortar,4,True
cellular automaton,4,True
cell viability,4,True
cell structure,4,True
cell proliferation,4,True
cavity formation,4,True
cavitation erosion,4,True
catastrophic failure,4,True
casting defect,4,True
casting alloy,4,True
carbon source,4,True
carbon nanomaterial,4,True
carbon fibre composite,4,True
carbon diffusion,4,True
carbon carbon composite,4,True
carbon addition,4,True
calcination temperature,4,True
bulk alloy,4,True
building material,4,True
build orientation,4,True
broadband dielectric spectroscopy,4,True
brazing temperature,4,True
boron nitride,4,True
bone repair,4,True
bone regeneration,4,True
bonding temperature,4,True
bonding interface,4,True
binding energy,4,True
beta titanium alloy,4,True
bend test,4,True
bcc structure,4,True
basal fiber texture,4,True
banded structure,4,True
